concept	joy	trust	fear	surprise	sadness	disgust	anger	anticipation
spot	0.11276499774470004	0.0	0.0	0.09247633283507722	0.0	0.0	0.05233722871452421	0.06890793232256646
hayne	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saving	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.26168614357262104	0.0
margin	0.11276499774470004	0.29795686719636777	0.0	0.0	0.0	0.0	0.0	0.0
poster	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
filming	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
$	0.11276499774470004	0.07448921679909194	0.0	0.0	0.05096348884381339	0.0	0.13084307178631052	0.0
engagement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
ancestor	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
world	0.18042399639152007	0.0	0.0	0.0	0.08154158215010142	0.0	0.0	0.0
freshener	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
sunflower	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patiently	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
outdoors	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sniff	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yukon	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
instructor	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
soft	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sympathize	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
derek	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
guess	0.15035333032626672	0.0	0.14020220041629497	0.0	0.0	0.0	0.0	0.0
nate	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
chaplain	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
spout	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rosemary	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repeat	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
cereal	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
adequately	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stroke	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
noon	0.0	0.29795686719636777	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
acquaintance	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
chew	0.0	0.0	0.0	0.0	0.0	0.43983880253310303	0.17445742904841402	0.0
2	0.1252944419385556	0.0	0.0	0.05137574046393179	0.1359026369168357	0.0	0.0	0.0
example	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
mushroom	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cleanout	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
old	0.09361622454276985	0.033730966097702014	0.015871947216939054	0.052345094057590885	0.06923341880668989	0.0	0.029624846442183512	0.05200598665854073
sixty	0.15035333032626672	0.0	0.14020220041629497	0.0	0.0	0.0	0.0	0.0
air	0.061508180588018206	0.0	0.11471089124969588	0.0	0.0	0.11995603705448266	0.0	0.09396536225804518
crew	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
ocean	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
birthday	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
goggle	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
upgrade	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
highest	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unfamiliar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
successful	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
photograph	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
boiling	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
75	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recruitment	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
January	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
musical	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
soothe	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chelsea	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
Indonesia	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
supermarket	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
rant	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
bottom	0.09665571235260004	0.0	0.0	0.1321090469072532	0.058243987250072446	0.0	0.0	0.04921995165897605
fan	0.15035333032626672	0.06621263715474839	0.04673406680543166	0.0	0.0	0.0	0.0	0.03828218462364804
hire	0.12028266426101338	0.19863791146424517	0.0	0.030825444278359076	0.0	0.0	0.0	0.022969310774188824
California	0.16914749661705006	0.14897843359818388	0.0	0.0	0.0	0.0	0.0	0.0
gas	0.09021199819576003	0.0	0.0	0.0	0.08154158215010142	0.0	0.10467445742904842	0.06890793232256646
seafood	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
Itza	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p.m.	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
understand	0.0	0.1191827468785471	0.0	0.09247633283507722	0.08154158215010142	0.0	0.0	0.13781586464513293
many	0.1158127003864487	0.0	0.04547098391879837	0.03749040520340969	0.011019132722986678	0.01783130280539607	0.028290393899742815	0.06518317922404936
sunset	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
babysitter	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carefully	0.09021199819576003	0.1191827468785471	0.0	0.0	0.0	0.0	0.0	0.13781586464513293
dare	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
cameron	0.11276499774470004	0.29795686719636777	0.0	0.0	0.0	0.0	0.0	0.0
beautiful	0.17541221871397786	0.0	0.0	0.05137574046393179	0.022650439486139283	0.0	0.0	0.01914109231182402
tan	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
account	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.26168614357262104	0.0
repellent	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
purchase	0.15787099684258007	0.0	0.0	0.04623816641753861	0.04077079107505071	0.0	0.0	0.03445396616128323
cloudy	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
debate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
card	0.09541653655320773	0.06875927704531563	0.06470870788444383	0.0711356406423671	0.0	0.0	0.02012970335174008	0.03975457633994219
shy	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
terrence	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hundred	0.1879416629078334	0.0	0.0	0.0	0.0	0.0	0.0	0.057423276935472056
concerned	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
ability	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
school	0.11276499774470004	0.027588598814478497	0.042839561238312354	0.012843935115982948	0.049075952219968445	0.012217744514808417	0.009692079391578557	0.057423276935472056
egyptian	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reach	0.08457374830852503	0.0	0.10515165031222123	0.05779770802192327	0.05096348884381339	0.0	0.06542153589315526	0.0
compliment	0.1879416629078334	0.0	0.0	0.0	0.06795131845841786	0.0	0.0	0.0
tiny	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
expiration	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
serve	0.15035333032626672	0.0	0.14020220041629497	0.0	0.0	0.0	0.0	0.0
debt	0.11276499774470004	0.0	0.0	0.0	0.10192697768762678	0.0	0.0	0.08613491540320808
nickname	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
glad	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
already	0.03221857078420001	0.0	0.06008665732126928	0.19816357036087978	0.058243987250072446	0.0	0.0	0.04921995165897605
1975	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
despite	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
pinch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
raise	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
race	0.13056999738860006	0.0	0.0	0.024335877061862427	0.0	0.034724115989455503	0.0	0.10880199840405232
ava	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
August	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
italian	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
eva	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
banker	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
ate	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pocket	0.07517666516313336	0.0	0.04673406680543166	0.10275148092786358	0.045300878972278566	0.0	0.0	0.07656436924729608
locked	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tinder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Type	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
wide	0.0	0.0	0.0	0.30825444278359077	0.1359026369168357	0.0	0.0	0.0
ballerina	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
either	0.0	0.0	0.0	0.2311908320876931	0.0	0.0	0.26168614357262104	0.0
chowe	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wildly	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
horror	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
American	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
oblige	0.05638249887235002	0.0	0.0	0.2311908320876931	0.10192697768762678	0.0	0.0	0.0
progress	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
Zumba	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
awaken	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
zucchini	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
fast	0.12143922834044621	0.0	0.06470870788444383	0.1422712812847342	0.0	0.0	0.0	0.0
omelet	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
airplane	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
dining	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
galavanting	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
partie	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
texte	0.0	0.0	0.21030330062444247	0.2311908320876931	0.0	0.0	0.0	0.0
scared	0.05638249887235002	0.0	0.26287912578055306	0.0	0.0	0.0	0.0	0.04306745770160404
clear	0.11276499774470004	0.0	0.14020220041629497	0.0	0.0	0.0	0.0	0.057423276935472056
eagerly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
spanish	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
blood	0.04510599909788002	0.0	0.08412132024977699	0.09247633283507722	0.0	0.2639032815198618	0.0	0.0
door	0.03469692238298463	0.0	0.0808858848555548	0.08891955080295888	0.03136214698080824	0.0	0.06038911005522024	0.09276067812653178
research	0.11276499774470004	0.0	0.0	0.0	0.10192697768762678	0.0	0.0	0.08613491540320808
Sunday	0.15035333032626672	0.19863791146424517	0.0	0.0	0.0	0.0	0.0	0.0
competition	0.13531799729364005	0.0	0.08412132024977699	0.0	0.0	0.0	0.0	0.06890793232256646
careful	0.13531799729364005	0.0	0.0	0.0	0.0	0.0	0.10467445742904842	0.06890793232256646
cram	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Year	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Chloe	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
abuse	0.0	0.0	0.0	0.0	0.20385395537525355	0.3298791018998273	0.0	0.0
towel	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
not	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
strawberry	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
keep	0.08391813785652097	0.027716917878731887	0.019563097732506276	0.06451837174540272	0.03792631727911694	0.030686428083704864	0.03651434561478433	0.06410040216052695
hireability	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
glove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
knot	0.11276499774470004	0.0	0.0	0.0	0.0	0.3298791018998273	0.0	0.0
rash	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
scantron	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
armed	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cone	0.13531799729364005	0.0	0.0	0.0	0.08154158215010142	0.0	0.10467445742904842	0.0
decent	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Popsicles	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
meet	0.10023555355084449	0.0220708790515828	0.01557802226847722	0.0171252468213106	0.0	0.0	0.0	0.15312873849459216
waste	0.03758833258156668	0.0	0.0	0.0	0.0	0.0	0.26168614357262104	0.11484655387094411
neither	0.0	0.0	0.10515165031222123	0.0	0.0	0.0	0.26168614357262104	0.08613491540320808
transform	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
toilet	0.0	0.0	0.0	0.0	0.1359026369168357	0.0	0.17445742904841402	0.11484655387094411
gotten	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
outgrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
access	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
college	0.15430999691380007	0.0313638807575124	0.0	0.0	0.0	0.0	0.0	0.09066833200337693
gold	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
add	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
tuck	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
military	0.18042399639152007	0.0	0.0	0.0	0.08154158215010142	0.0	0.0	0.0
astronaut	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
medicine	0.04510599909788002	0.1191827468785471	0.042060660124888495	0.0	0.04077079107505071	0.0	0.0	0.13781586464513293
worriedly	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
terrific	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dizzy	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
latent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
little	0.11640257831710972	0.038446047380176485	0.027135909757992575	0.05966215021617886	0.02630373617745207	0.021282522703214665	0.0	0.04445673053068804
chill	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
noticed	0.0	0.0	0.0	0.30825444278359077	0.0	0.0	0.0	0.11484655387094411
racquet	0.11276499774470004	0.0	0.0	0.0	0.0	0.16493955094991364	0.0	0.08613491540320808
decided	0.0	0.0	0.0	0.15412722139179538	0.0	0.0	0.17445742904841402	0.11484655387094411
seriously	0.07517666516313336	0.0	0.0	0.15412722139179538	0.1359026369168357	0.0	0.0	0.0
bacon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
overcook	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
financial	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
replace	0.07517666516313336	0.0	0.0	0.07706361069589769	0.06795131845841786	0.0	0.0	0.11484655387094411
Egypt	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plasma	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
investigate	0.0	0.0	0.14020220041629497	0.07706361069589769	0.0	0.0	0.0	0.17226983080641617
haircut	0.11276499774470004	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.057423276935472056
king	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
everyday	0.13782388613241117	0.09931895573212259	0.02336703340271583	0.0	0.0	0.0	0.0	0.057423276935472056
end	0.12190810566994599	0.008052888302604535	0.03410323793909878	0.05623560780511453	0.05509566361493339	0.0	0.028290393899742815	0.018623765492585532
event	0.15035333032626672	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
coud	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
presenting	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
balance	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
toxic	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
tow	0.0	0.0	0.0	0.0	0.0	0.3298791018998273	0.0	0.17226983080641617
guinea	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
jean	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cosmetic	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
homework	0.02819124943617501	0.0	0.15772747546833185	0.11559541604384654	0.05096348884381339	0.0	0.0	0.04306745770160404
sharp	0.11276499774470004	0.0	0.10515165031222123	0.0	0.0	0.0	0.0	0.08613491540320808
Faulkner	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
room	0.0939708314539167	0.016553159288687096	0.07010110020814748	0.038531805347948846	0.03397565922920893	0.018326616772212628	0.014538119087367836	0.057423276935472056
sob	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
total	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
instruction	0.15035333032626672	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
fishing	0.16914749661705006	0.0	0.0	0.0	0.0	0.0	0.13084307178631052	0.0
Zoo	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alternative	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
daddy	0.11276499774470004	0.14897843359818388	0.10515165031222123	0.0	0.0	0.0	0.0	0.0
Mazda	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
craving	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
magician	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
roller	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dearly	0.0	0.0	0.0	0.2311908320876931	0.20385395537525355	0.0	0.0	0.0
relationship	0.16914749661705006	0.0	0.0	0.0	0.05096348884381339	0.0	0.0	0.04306745770160404
Fenway	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
number	0.06765899864682003	0.05959137343927355	0.0	0.09247633283507722	0.0	0.0	0.05233722871452421	0.1033618984838497
resume	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Japan	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.17226983080641617
wowing	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
box	0.11869999762600005	0.0	0.044274379078829994	0.024335877061862427	0.021458311092131952	0.0	0.0	0.09066833200337693
gage	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
start	0.10661417968589823	0.01083479517077701	0.049708052874868215	0.04203469674321692	0.025945048865941362	0.011995603705448265	0.02378964941569282	0.059511396096761954
up	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
outhouse	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alone	0.03758833258156668	0.03310631857737419	0.04673406680543166	0.025687870231965896	0.1359026369168357	0.036653233544425255	0.05815247634947134	0.03828218462364804
morning	0.05847073957132595	0.0441417581031656	0.04673406680543166	0.0342504936426212	0.015100292990759523	0.0	0.03876831756631423	0.1276072820788268
view	0.16914749661705006	0.0	0.0	0.0	0.0	0.0	0.0	0.08613491540320808
thousand	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
lately	0.0	0.0	0.042060660124888495	0.04623816641753861	0.20385395537525355	0.0	0.10467445742904842	0.03445396616128323
recess	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
bre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
never	0.07824510047591432	0.02432300956705043	0.10300569826503304	0.04718180246687614	0.041602848035766034	0.013464453138768461	0.03204320125379033	0.02812568666227203
deny	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
pan	0.05638249887235002	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.08613491540320808
power	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.17445742904841402	0.0
purse	0.05638249887235002	0.0	0.21030330062444247	0.0	0.0	0.0	0.06542153589315526	0.04306745770160404
startled	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
store	0.08419786498270937	0.02383654937570942	0.011216176033303597	0.03699053313403089	0.043488843813387426	0.01759355210132412	0.013956594323873122	0.11025269171610635
theater	0.16109285392100006	0.0	0.0	0.0	0.0	0.09425117197137922	0.0	0.04921995165897605
petition	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
show	0.13445057423406545	0.011459879507552607	0.008088588485555478	0.026675865240887664	0.039202683726010296	0.012687657765377973	0.0	0.06625762723323698
attic	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
pitcher	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
burn	0.05011777677542224	0.0	0.0	0.15412722139179538	0.09060175794455713	0.07330646708885051	0.05815247634947134	0.0
suppose	0.0	0.0	0.10515165031222123	0.0	0.10192697768762678	0.0	0.0	0.17226983080641617
seth	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
swimming	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
fleet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
care	0.17541221871397786	0.03310631857737419	0.04673406680543166	0.0	0.022650439486139283	0.0	0.0	0.0
fruit	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
excel	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
worried	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
notion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
upside	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
broom	0.0	0.0	0.0	0.2311908320876931	0.0	0.3298791018998273	0.0	0.0
sunshine	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recording	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hard	0.05863779882724402	0.03575482406356413	0.03364852809991079	0.03699053313403089	0.06523326572008113	0.01319516407599309	0.03140233722871452	0.09647110525159305
babysit	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
injury	0.0	0.0	0.21030330062444247	0.11559541604384654	0.0	0.0	0.13084307178631052	0.0
microwave	0.0	0.0	0.10515165031222123	0.11559541604384654	0.0	0.0	0.13084307178631052	0.08613491540320808
sneer	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
tone	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
detective	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
unharmed	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cracker	0.07517666516313336	0.0	0.0	0.0	0.2718052738336714	0.0	0.0	0.0
from	0.03758833258156668	0.09931895573212259	0.07010110020814748	0.15412722139179538	0.06795131845841786	0.0	0.0	0.0
5-year	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
art	0.1845245417640546	0.0	0.0	0.0	0.0	0.0	0.0	0.06264357483869679
apologize	0.0	0.0	0.0	0.0	0.2718052738336714	0.0	0.17445742904841402	0.0
drinking	0.04510599909788002	0.0	0.0	0.0	0.16308316430020284	0.0	0.0	0.13781586464513293
hurt	0.08674230595746157	0.0	0.032354353942221914	0.10670346096355066	0.06272429396161648	0.05075063106151189	0.04025940670348016	0.0
beat	0.10023555355084449	0.0	0.07010110020814748	0.07706361069589769	0.045300878972278566	0.0	0.0	0.03828218462364804
7	0.05638249887235002	0.0	0.0	0.0	0.0	0.0	0.0	0.2584047462096243
math	0.0	0.13242527430949677	0.09346813361086331	0.05137574046393179	0.0	0.07330646708885051	0.05815247634947134	0.07656436924729608
buckle	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
stink	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
living	0.07517666516313336	0.0	0.14020220041629497	0.0	0.0	0.21991940126655152	0.0	0.0
month	0.10954314066628004	0.0170261066969353	0.03605199439276156	0.03963271407217595	0.04659518980005795	0.0	0.014953493918435487	0.05906394199077126
feeder	0.11276499774470004	0.29795686719636777	0.0	0.0	0.0	0.0	0.0	0.0
sociability	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jennifer	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refrain	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rock	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ford	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
friendship	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spaghetti	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dairy	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
uniform	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
library	0.0	0.19863791146424517	0.14020220041629497	0.0	0.0	0.0	0.0	0.11484655387094411
intently	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pink	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
heel	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
headache	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
exterminator	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
